,PharmGKB ID,Name,Source,Testing Level,Has Prescribing Info,Has Dosing Info,Has Alternate Drug,Prescribing,Chemicals,Genes,Variants/Haplotypes,type,drugbank_id,name,indication,atc_codes,actions,pubmed_ids,uniprot,EntryName,ProteinID,ProteinFamily,ProteinSuperFamily
2335,PA166123416,Annotation of EMA Label for ivabradine and CYP3A4,EMA,Informative PGx,,,,,ivabradine,CYP3A4,,small molecule,DB09083,ivabradine,"Ivabradine is indicated by the FDA to reduce the risk of hospitalization for worsening heart failure in adult patients with stable, symptomatic chronic heart failure with left ventricular ejection fraction ≤35%, who are in sinus rhythm with resting heart rate ≥70 beats per minute and either are on maximally tolerated doses of beta-blockers or have a contraindication to beta-blocker use. It is also indicated for treatment of stable symptomatic heart failure as a result of dilated cardiomyopathy for pediatric patients 6 months of age or more[FDA Label].","['C01EB17', 'C07FX05', 'C07FX06']",inhibitor,,Q9UL51,hcn2_human,hcn2,Potassium channel HCN family,Potassium channel
2336,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],agonist,17139284|17016423|20826568|20097266,P14867,gbra1_human,gbra1,"Ligand-gated ion channel (TC 1.A.9) family, Gamma-aminobutyric acid receptor (TC 1.A.9.5) subfamily, GABRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2337,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],inhibitor,17139284|17016423|8214757,P98194,at2c1_human,at2c1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2338,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],agonist,17139284|17016423|16973644,P23415,glra1_human,glra1,"Ligand-gated ion channel (TC 1.A.9) family, Glycine receptor (TC 1.A.9.3) subfamily, GLRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2339,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,17207582|8786535,P42261,gria1_human,gria1,"Glutamate-gated ion channel (TC 1.A.10.1) family, GRIA1 subfamily","Glutamate-gated ion channel (TC 1.A.10.1) family, R"
2340,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],inducer,17139284|17016423|19298752,Q09470,kcna1_human,kcna1,"Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.1/KCNA1 sub-subfamily",Potassium channel
2341,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],unknown,22796646|19032572|16643227,P30049,atpd_human,atpd,ATPase epsilon chain family,ATPase
2342,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],other/unknown,15845548|16129978|17229152,P0DP23,calm1_human,calm1,Calmodulin family,Calmodulin family
2343,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,20660787|12131122|15618790,P43681,acha4_human,acha4,"Ligand-gated ion channel (TC 1.A.9) family, Acetylcholine receptor (TC 1.A.9.1) subfamily, Alpha-4/CHRNA4 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2344,PA166129518,"Annotation of HCSC Label for isoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,20660787|12131122|15618790,P17787,achb2_human,achb2,"Ligand-gated ion channel (TC 1.A.9) family, Acetylcholine receptor (TC 1.A.9.1) subfamily, Beta-2/CHRNB2 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2345,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],agonist,17139284|17016423|20826568|20097266,P14867,gbra1_human,gbra1,"Ligand-gated ion channel (TC 1.A.9) family, Gamma-aminobutyric acid receptor (TC 1.A.9.5) subfamily, GABRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2346,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],inhibitor,17139284|17016423|8214757,P98194,at2c1_human,at2c1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2347,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],agonist,17139284|17016423|16973644,P23415,glra1_human,glra1,"Ligand-gated ion channel (TC 1.A.9) family, Glycine receptor (TC 1.A.9.3) subfamily, GLRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2348,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,17207582|8786535,P42261,gria1_human,gria1,"Glutamate-gated ion channel (TC 1.A.10.1) family, GRIA1 subfamily","Glutamate-gated ion channel (TC 1.A.10.1) family, R"
2349,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],inducer,17139284|17016423|19298752,Q09470,kcna1_human,kcna1,"Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.1/KCNA1 sub-subfamily",Potassium channel
2350,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],unknown,22796646|19032572|16643227,P30049,atpd_human,atpd,ATPase epsilon chain family,ATPase
2351,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],other/unknown,15845548|16129978|17229152,P0DP23,calm1_human,calm1,Calmodulin family,Calmodulin family
2352,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,20660787|12131122|15618790,P43681,acha4_human,acha4,"Ligand-gated ion channel (TC 1.A.9) family, Acetylcholine receptor (TC 1.A.9.1) subfamily, Alpha-4/CHRNA4 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2353,PA166129517,"Annotation of FDA Label for isoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,isoflurane,CACNA1S; RYR1,,small molecule,DB00753,isoflurane,For induction and maintenance of general anesthesia.,['N01AB06'],antagonist,20660787|12131122|15618790,P17787,achb2_human,achb2,"Ligand-gated ion channel (TC 1.A.9) family, Acetylcholine receptor (TC 1.A.9.1) subfamily, Beta-2/CHRNB2 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2354,PA166123423,Annotation of EMA Label for tipranavir and CYP3A4,EMA,Informative PGx,,,,,tipranavir,CYP3A4,,small molecule,DB00932,tipranavir,"For combination antiretroviral treatment of HIV-1 infected adult patients with evidence of viral replication, who are highly treatment-experienced or have HIV-1 strains resistant to multiple protease inhibitors.",['J05AE09'],inhibitor,17635930|20428639|17360759|19751502|17712762|18158073|16060700|11752352,Q72874,,,,
2355,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],agonist,7509043,P14867,gbra1_human,gbra1,"Ligand-gated ion channel (TC 1.A.9) family, Gamma-aminobutyric acid receptor (TC 1.A.9.5) subfamily, GABRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2356,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],agonist,7509043,P23415,glra1_human,glra1,"Ligand-gated ion channel (TC 1.A.9) family, Glycine receptor (TC 1.A.9.3) subfamily, GLRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2357,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],antagonist,7509043,P42261,gria1_human,gria1,"Glutamate-gated ion channel (TC 1.A.10.1) family, GRIA1 subfamily","Glutamate-gated ion channel (TC 1.A.10.1) family, R"
2358,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],inhibitor,16533663|29310813|7509043,P98194,at2c1_human,at2c1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2359,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],unknown,22873497,P03886,nu1m_human,nu1m,Complex I subunit 1 family,Complex I
2360,PA166129519,"Annotation of FDA Label for sevoflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],activator,22873497|20086064|24965894|21720900,Q96ER9,mitok_human,mitok,Other,
2361,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],agonist,7509043,P14867,gbra1_human,gbra1,"Ligand-gated ion channel (TC 1.A.9) family, Gamma-aminobutyric acid receptor (TC 1.A.9.5) subfamily, GABRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2362,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],agonist,7509043,P23415,glra1_human,glra1,"Ligand-gated ion channel (TC 1.A.9) family, Glycine receptor (TC 1.A.9.3) subfamily, GLRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2363,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],antagonist,7509043,P42261,gria1_human,gria1,"Glutamate-gated ion channel (TC 1.A.10.1) family, GRIA1 subfamily","Glutamate-gated ion channel (TC 1.A.10.1) family, R"
2364,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],inhibitor,16533663|29310813|7509043,P98194,at2c1_human,at2c1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2365,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],unknown,22873497,P03886,nu1m_human,nu1m,Complex I subunit 1 family,Complex I
2366,PA166129520,"Annotation of HCSC Label for sevoflurane and CACNA1S, RYR1",HCSC,Actionable PGx,,,,,sevoflurane,CACNA1S; RYR1,,small molecule,DB01236,sevoflurane,Used for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery.,['N01AB08'],activator,22873497|20086064|24965894|21720900,Q96ER9,mitok_human,mitok,Other,
2367,PA166182753,Annotation of FDA Label for meloxicam and CYP2C9,FDA,Actionable PGx,Prescribing Info,,,Prescribing,meloxicam,CYP2C9,CYP2C9*2; CYP2C9*3,small molecule,DB00814,meloxicam,"Meloxicam is indicated for the symptomatic treatment of arthritis and osteoarthritis.  In addition, it is indicated for the pauciarticular and polyarticular course of Juvenile Rheumatoid Arthritis (JRA) in patients aged 2 years old or above.[L11398] Off-label uses include  the treatment of dental or post-surgical pain. In addition to the above, meloxicam has also been studied in the treatment of neuropathic pain. [A190189]

Meloxicam, together with the local anesthetic [bupivacaine], is indicated for the production of postsurgical analgesia in adult patients for up to 72 hours following bunionectomy, open inguinal herniorrhaphy or total knee arthroplasty.[L34100]","['M01AC56', 'M01AC06']",inhibitor,10220944|10340919|10381057|10381787|10567199|30774225|16197363,P35354,pgh2_human,pgh2,Prostaglandin G/H synthase family,Prostaglandin G/H synthase family
2368,PA166182753,Annotation of FDA Label for meloxicam and CYP2C9,FDA,Actionable PGx,Prescribing Info,,,Prescribing,meloxicam,CYP2C9,CYP2C9*2; CYP2C9*3,small molecule,DB00814,meloxicam,"Meloxicam is indicated for the symptomatic treatment of arthritis and osteoarthritis.  In addition, it is indicated for the pauciarticular and polyarticular course of Juvenile Rheumatoid Arthritis (JRA) in patients aged 2 years old or above.[L11398] Off-label uses include  the treatment of dental or post-surgical pain. In addition to the above, meloxicam has also been studied in the treatment of neuropathic pain. [A190189]

Meloxicam, together with the local anesthetic [bupivacaine], is indicated for the production of postsurgical analgesia in adult patients for up to 72 hours following bunionectomy, open inguinal herniorrhaphy or total knee arthroplasty.[L34100]","['M01AC56', 'M01AC06']",inhibitor,10381057|10381787|30774225|16197363,P23219,pgh1_human,pgh1,Prostaglandin G/H synthase family,Prostaglandin G/H synthase family
2369,PA166185168,Annotation of FDA Label for pitolisant and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,,Prescribing,pitolisant,CYP2D6,,small molecule,DB11642,pitolisant,Pitolisant is indicated for the treatment of narcolepsy with or without cataplexy [L1471] and excessive daytime sleepiness in narcolepsy in adult patients.[L8063],['N07XX11'],antagonist|inverse agonist,21615387|27303254|22356925,Q9Y5N1,hrh3_human,hrh3,G-protein coupled receptor 1 family,G-protein coupled receptor
2370,PA166185168,Annotation of FDA Label for pitolisant and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,,Prescribing,pitolisant,CYP2D6,,small molecule,DB11642,pitolisant,Pitolisant is indicated for the treatment of narcolepsy with or without cataplexy [L1471] and excessive daytime sleepiness in narcolepsy in adult patients.[L8063],['N07XX11'],blocker,28941245,Q12809,kcnh2_human,kcnh2,"Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv11.1/KCNH2 sub-subfamily",Potassium channel
2371,PA166169912,"Annotation of FDA Label for enflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,enflurane,CACNA1S; RYR1,,small molecule,DB00228,enflurane,Enflurane may be used for both the induction and maintenance of general anesthesia. It can also be used to induce analgesia for vaginal delivery. Low concentrations of enflurane can also be used as an adjunct to general anesthetic drugs during delivery by Cesarean section.[L13646],['N01AB04'],inhibitor,7873420|8214757,P98194,at2c1_human,at2c1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2372,PA166169912,"Annotation of FDA Label for enflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,enflurane,CACNA1S; RYR1,,small molecule,DB00228,enflurane,Enflurane may be used for both the induction and maintenance of general anesthesia. It can also be used to induce analgesia for vaginal delivery. Low concentrations of enflurane can also be used as an adjunct to general anesthetic drugs during delivery by Cesarean section.[L13646],['N01AB04'],inhibitor|stimulator,8214757|1533495,O14983,at2a1_human,at2a1,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIA subfamily","Cation transport ATPase (P-type) (TC 3.A.3) family, Type"
2373,PA166169912,"Annotation of FDA Label for enflurane and CACNA1S, RYR1",FDA,Actionable PGx,Prescribing Info,,Alternate Drug,Prescribing,enflurane,CACNA1S; RYR1,,small molecule,DB00228,enflurane,Enflurane may be used for both the induction and maintenance of general anesthesia. It can also be used to induce analgesia for vaginal delivery. Low concentrations of enflurane can also be used as an adjunct to general anesthetic drugs during delivery by Cesarean section.[L13646],['N01AB04'],potentiator,25807016|10683198|16973644,P23415,glra1_human,glra1,"Ligand-gated ion channel (TC 1.A.9) family, Glycine receptor (TC 1.A.9.3) subfamily, GLRA1 sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2374,PA166189821,Annotation of FDA Label for voxelotor and HBB,FDA,Informative PGx,,,,,voxelotor,HBB,,small molecule,DB14975,voxelotor,Voxelotor is indicated to treat sickle cell disease in both adult and pediatric patients aged 4 years and older.[L10397],[],binder,30655275,P69905,hba_human,hba,Globin family,Globin family
2375,PA166190141,Annotation of FDA Label for enfortumab vedotin and NECTIN4,FDA,Informative PGx,,,,,enfortumab vedotin,NECTIN4,,biotech,DB13007,enfortumab vedotin,"Enfortumab vedotin is indicated for the treatment of adult patients with locally advanced or metastatic urothelial cancer who have previously received a programmed death receptor-1 (PD-1) or programmed death-ligand 1 (PD-L1) inhibitor, and a platinum-containing chemotherapy in the neoadjuvant/adjuvant, locally advanced, or metastatic setting.[L10836]",[],binder|antibody,,Q96NY8,nect4_human,nect4,Nectin family,Nectin family
2376,PA166190761,Annotation of FDA Label for upadacitinib and CYP2D6,FDA,Informative PGx,,,,,upadacitinib,CYP2D6,,small molecule,DB15091,upadacitinib,"Upadacitinib is indicated for the treatment of moderately to severely active rheumatoid arthritis or active psoriatic arthritis in adult patients who have had an inadequate response or intolerance to one or more disease-modifying anti-rheumatic drugs (DMARDs), such as methotrexate or TNF blockers.[L10896, L39474] For these indications, upadacitinib may be used as monotherapy or in combination with methotrexate.[L39474]

Upadacitinib is also indicated for the treatment of active ankylosing spondylitis in adult patients who have an inadequate response to conventional therapy and for the treatment of moderate to severe atopic dermatitis in patients aged 12 years and older who are candidates for systemic therapy.[L39474]

Combining upadacitinib with other JAK inhibitors, biologic DMARDs, or other potent immunosuppressive agents is not recommended.[L10896]",['L04AA44'],inhibitor,31692920|30886973,P23458,jak1_human,jak1,"Protein kinase superfamily, Tyr protein kinase family, JAK subfamily",Protein kinase superfamily
2377,PA166190741,Annotation of FDA Label for golodirsen and DMD,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,golodirsen,DMD,,biotech,DB15593,golodirsen,"Golodirsen is indicated to treat Duchenne muscular dystrophy (DMD) in patients with a confirmed mutation of the DMD gene that would benefit from exon 53 skipping. Continued FDA approval of this drug is contingent upon the results of clinical trials to confirm its benefit.[L10755,L10758]",[],inducer,29301272|24554202|30171533|31576784,P11532,dmd_human,dmd,Other,
2378,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P17948,vgfr1_human,vgfr1,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
2379,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P35968,vgfr2_human,vgfr2,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
2380,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P35916,vgfr3_human,vgfr3,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
2381,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P11362,fgfr1_human,fgfr1,"Protein kinase superfamily, Tyr protein kinase family, Fibroblast growth factor receptor subfamily",Protein kinase superfamily
2382,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P21802,fgfr2_human,fgfr2,"Protein kinase superfamily, Tyr protein kinase family, Fibroblast growth factor receptor subfamily",Protein kinase superfamily
2383,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P22607,fgfr3_human,fgfr3,"Protein kinase superfamily, Tyr protein kinase family, Fibroblast growth factor receptor subfamily",Protein kinase superfamily
2384,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P22455,fgfr4_human,fgfr4,"Protein kinase superfamily, Tyr protein kinase family, Fibroblast growth factor receptor subfamily",Protein kinase superfamily
2385,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P16234,pgfra_human,pgfra,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
2386,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P07949,ret_human,ret,"Protein kinase superfamily, Tyr protein kinase family",Protein kinase superfamily
